"","repno","usingObserved","treeType","scale","counted","wincount.1","wincount.2","wincount.3","wincount.4","wincount.5"
"3025",2,FALSE,"dtree",0.100000001490116,900,0,0,25,0,0
"3026",2,TRUE,"dtree",0.100000001490116,900,0,0,25,0,0
"3027",2,FALSE,"dtree",1,900,0,0,25,0,0
"3028",2,TRUE,"dtree",1,900,0,0,25,0,0
"3029",2,FALSE,"dtree",10,900,0,0,25,0,0
"3030",2,TRUE,"dtree",10,900,0,0,25,0,0
"3031",2,FALSE,"dtree",100,900,0,0,25,0,0
"3032",2,TRUE,"dtree",100,900,0,0,25,0,0
"3033",2,FALSE,"dirichlet",0.100000001490116,900,0,0,25,0,0
"3034",2,TRUE,"dirichlet",0.100000001490116,900,0,0,25,0,0
"3035",2,FALSE,"dirichlet",1,900,0,0,23,2,0
"3036",2,TRUE,"dirichlet",1,900,0,0,25,0,0
"3037",2,FALSE,"dirichlet",10,900,0,0,17,3,5
"3038",2,TRUE,"dirichlet",10,900,0,0,25,0,0
"3039",2,FALSE,"dirichlet",100,900,5,4,4,5,7
"3040",2,TRUE,"dirichlet",100,900,0,0,25,0,0
"3041",2,FALSE,"dtree",0.100000001490116,910,0,0,25,0,0
"3042",2,TRUE,"dtree",0.100000001490116,910,0,0,25,0,0
"3043",2,FALSE,"dtree",1,910,0,0,25,0,0
"3044",2,TRUE,"dtree",1,910,0,0,25,0,0
"3045",2,FALSE,"dtree",10,910,0,0,25,0,0
"3046",2,TRUE,"dtree",10,910,0,0,25,0,0
"3047",2,FALSE,"dtree",100,910,0,0,25,0,0
"3048",2,TRUE,"dtree",100,910,0,0,25,0,0
"3049",2,FALSE,"dirichlet",0.100000001490116,910,0,0,25,0,0
"3050",2,TRUE,"dirichlet",0.100000001490116,910,0,0,25,0,0
"3051",2,FALSE,"dirichlet",1,910,0,0,25,0,0
"3052",2,TRUE,"dirichlet",1,910,0,0,25,0,0
"3053",2,FALSE,"dirichlet",10,910,0,3,14,5,3
"3054",2,TRUE,"dirichlet",10,910,0,0,25,0,0
"3055",2,FALSE,"dirichlet",100,910,2,5,8,4,6
"3056",2,TRUE,"dirichlet",100,910,0,0,25,0,0
"3057",2,FALSE,"dtree",0.100000001490116,920,0,0,25,0,0
"3058",2,TRUE,"dtree",0.100000001490116,920,0,0,25,0,0
"3059",2,FALSE,"dtree",1,920,0,0,25,0,0
"3060",2,TRUE,"dtree",1,920,0,0,25,0,0
"3061",2,FALSE,"dtree",10,920,0,0,25,0,0
"3062",2,TRUE,"dtree",10,920,0,0,25,0,0
"3063",2,FALSE,"dtree",100,920,0,0,25,0,0
"3064",2,TRUE,"dtree",100,920,0,0,25,0,0
"3065",2,FALSE,"dirichlet",0.100000001490116,920,0,0,24,1,0
"3066",2,TRUE,"dirichlet",0.100000001490116,920,0,0,25,0,0
"3067",2,FALSE,"dirichlet",1,920,0,0,25,0,0
"3068",2,TRUE,"dirichlet",1,920,0,0,25,0,0
"3069",2,FALSE,"dirichlet",10,920,1,3,15,4,2
"3070",2,TRUE,"dirichlet",10,920,0,0,25,0,0
"3071",2,FALSE,"dirichlet",100,920,3,7,8,3,4
"3072",2,TRUE,"dirichlet",100,920,0,0,25,0,0
"3073",2,FALSE,"dtree",0.100000001490116,930,0,0,25,0,0
"3074",2,TRUE,"dtree",0.100000001490116,930,0,0,25,0,0
"3075",2,FALSE,"dtree",1,930,0,0,25,0,0
"3076",2,TRUE,"dtree",1,930,0,0,25,0,0
"3077",2,FALSE,"dtree",10,930,0,0,25,0,0
"3078",2,TRUE,"dtree",10,930,0,0,25,0,0
"3079",2,FALSE,"dtree",100,930,0,0,23,2,0
"3080",2,TRUE,"dtree",100,930,0,0,25,0,0
"3081",2,FALSE,"dirichlet",0.100000001490116,930,0,0,25,0,0
"3082",2,TRUE,"dirichlet",0.100000001490116,930,0,0,25,0,0
"3083",2,FALSE,"dirichlet",1,930,0,0,25,0,0
"3084",2,TRUE,"dirichlet",1,930,0,0,25,0,0
"3085",2,FALSE,"dirichlet",10,930,5,2,15,3,0
"3086",2,TRUE,"dirichlet",10,930,0,0,25,0,0
"3087",2,FALSE,"dirichlet",100,930,3,9,5,4,4
"3088",2,TRUE,"dirichlet",100,930,0,0,25,0,0
"3089",2,FALSE,"dtree",0.100000001490116,940,0,0,25,0,0
"3090",2,TRUE,"dtree",0.100000001490116,940,0,0,25,0,0
"3091",2,FALSE,"dtree",1,940,0,0,25,0,0
"3092",2,TRUE,"dtree",1,940,0,0,25,0,0
"3093",2,FALSE,"dtree",10,940,0,0,25,0,0
"3094",2,TRUE,"dtree",10,940,0,0,25,0,0
"3095",2,FALSE,"dtree",100,940,0,0,25,0,0
"3096",2,TRUE,"dtree",100,940,0,0,25,0,0
"3097",2,FALSE,"dirichlet",0.100000001490116,940,0,0,25,0,0
"3098",2,TRUE,"dirichlet",0.100000001490116,940,0,0,25,0,0
"3099",2,FALSE,"dirichlet",1,940,0,0,25,0,0
"3100",2,TRUE,"dirichlet",1,940,0,0,25,0,0
"3101",2,FALSE,"dirichlet",10,940,1,3,13,6,2
"3102",2,TRUE,"dirichlet",10,940,0,0,25,0,0
"3103",2,FALSE,"dirichlet",100,940,2,5,6,6,6
"3104",2,TRUE,"dirichlet",100,940,0,0,25,0,0
"3105",2,FALSE,"dtree",0.100000001490116,950,0,0,25,0,0
"3106",2,TRUE,"dtree",0.100000001490116,950,0,0,25,0,0
"3107",2,FALSE,"dtree",1,950,0,0,25,0,0
"3108",2,TRUE,"dtree",1,950,0,0,25,0,0
"3109",2,FALSE,"dtree",10,950,0,0,25,0,0
"3110",2,TRUE,"dtree",10,950,0,0,25,0,0
"3111",2,FALSE,"dtree",100,950,0,0,25,0,0
"3112",2,TRUE,"dtree",100,950,0,0,25,0,0
"3113",2,FALSE,"dirichlet",0.100000001490116,950,0,0,25,0,0
"3114",2,TRUE,"dirichlet",0.100000001490116,950,0,0,25,0,0
"3115",2,FALSE,"dirichlet",1,950,0,0,25,0,0
"3116",2,TRUE,"dirichlet",1,950,0,0,25,0,0
"3117",2,FALSE,"dirichlet",10,950,0,3,13,8,1
"3118",2,TRUE,"dirichlet",10,950,0,0,25,0,0
"3119",2,FALSE,"dirichlet",100,950,5,7,5,6,2
"3120",2,TRUE,"dirichlet",100,950,0,0,25,0,0
"3121",2,FALSE,"dtree",0.100000001490116,960,0,0,25,0,0
"3122",2,TRUE,"dtree",0.100000001490116,960,0,0,25,0,0
"3123",2,FALSE,"dtree",1,960,0,0,25,0,0
"3124",2,TRUE,"dtree",1,960,0,0,25,0,0
"3125",2,FALSE,"dtree",10,960,0,0,25,0,0
"3126",2,TRUE,"dtree",10,960,0,0,25,0,0
"3127",2,FALSE,"dtree",100,960,0,0,25,0,0
"3128",2,TRUE,"dtree",100,960,0,0,25,0,0
"3129",2,FALSE,"dirichlet",0.100000001490116,960,0,0,25,0,0
"3130",2,TRUE,"dirichlet",0.100000001490116,960,0,0,25,0,0
"3131",2,FALSE,"dirichlet",1,960,0,0,25,0,0
"3132",2,TRUE,"dirichlet",1,960,0,0,25,0,0
"3133",2,FALSE,"dirichlet",10,960,2,4,12,6,1
"3134",2,TRUE,"dirichlet",10,960,0,0,25,0,0
"3135",2,FALSE,"dirichlet",100,960,4,4,7,6,4
"3136",2,TRUE,"dirichlet",100,960,0,0,25,0,0
"3137",2,FALSE,"dtree",0.100000001490116,970,0,0,25,0,0
"3138",2,TRUE,"dtree",0.100000001490116,970,0,0,25,0,0
"3139",2,FALSE,"dtree",1,970,0,0,25,0,0
"3140",2,TRUE,"dtree",1,970,0,0,25,0,0
"3141",2,FALSE,"dtree",10,970,0,0,25,0,0
"3142",2,TRUE,"dtree",10,970,0,0,25,0,0
"3143",2,FALSE,"dtree",100,970,0,0,24,1,0
"3144",2,TRUE,"dtree",100,970,0,0,25,0,0
"3145",2,FALSE,"dirichlet",0.100000001490116,970,0,0,25,0,0
"3146",2,TRUE,"dirichlet",0.100000001490116,970,0,0,25,0,0
"3147",2,FALSE,"dirichlet",1,970,0,0,25,0,0
"3148",2,TRUE,"dirichlet",1,970,0,0,25,0,0
"3149",2,FALSE,"dirichlet",10,970,1,2,14,4,4
"3150",2,TRUE,"dirichlet",10,970,0,0,25,0,0
"3151",2,FALSE,"dirichlet",100,970,6,4,5,5,5
"3152",2,TRUE,"dirichlet",100,970,0,0,25,0,0
"3153",2,FALSE,"dtree",0.100000001490116,980,0,0,25,0,0
"3154",2,TRUE,"dtree",0.100000001490116,980,0,0,25,0,0
"3155",2,FALSE,"dtree",1,980,0,0,25,0,0
"3156",2,TRUE,"dtree",1,980,0,0,25,0,0
"3157",2,FALSE,"dtree",10,980,0,0,25,0,0
"3158",2,TRUE,"dtree",10,980,0,0,25,0,0
"3159",2,FALSE,"dtree",100,980,0,0,25,0,0
"3160",2,TRUE,"dtree",100,980,0,0,25,0,0
"3161",2,FALSE,"dirichlet",0.100000001490116,980,0,0,25,0,0
"3162",2,TRUE,"dirichlet",0.100000001490116,980,0,0,25,0,0
"3163",2,FALSE,"dirichlet",1,980,0,0,25,0,0
"3164",2,TRUE,"dirichlet",1,980,0,0,25,0,0
"3165",2,FALSE,"dirichlet",10,980,2,4,17,2,0
"3166",2,TRUE,"dirichlet",10,980,0,0,25,0,0
"3167",2,FALSE,"dirichlet",100,980,6,4,8,2,5
"3168",2,TRUE,"dirichlet",100,980,0,0,25,0,0
"3169",2,FALSE,"dtree",0.100000001490116,990,0,0,25,0,0
"3170",2,TRUE,"dtree",0.100000001490116,990,0,0,25,0,0
"3171",2,FALSE,"dtree",1,990,0,0,25,0,0
"3172",2,TRUE,"dtree",1,990,0,0,25,0,0
"3173",2,FALSE,"dtree",10,990,0,0,25,0,0
"3174",2,TRUE,"dtree",10,990,0,0,25,0,0
"3175",2,FALSE,"dtree",100,990,0,0,25,0,0
"3176",2,TRUE,"dtree",100,990,0,0,25,0,0
"3177",2,FALSE,"dirichlet",0.100000001490116,990,0,0,25,0,0
"3178",2,TRUE,"dirichlet",0.100000001490116,990,0,0,25,0,0
"3179",2,FALSE,"dirichlet",1,990,0,0,24,1,0
"3180",2,TRUE,"dirichlet",1,990,0,0,25,0,0
"3181",2,FALSE,"dirichlet",10,990,1,3,16,3,2
"3182",2,TRUE,"dirichlet",10,990,0,0,25,0,0
"3183",2,FALSE,"dirichlet",100,990,2,7,7,4,5
"3184",2,TRUE,"dirichlet",100,990,0,0,25,0,0
"3185",2,FALSE,"dtree",0.100000001490116,1000,0,0,25,0,0
"3186",2,TRUE,"dtree",0.100000001490116,1000,0,0,25,0,0
"3187",2,FALSE,"dtree",1,1000,0,0,25,0,0
"3188",2,TRUE,"dtree",1,1000,0,0,25,0,0
"3189",2,FALSE,"dtree",10,1000,0,0,25,0,0
"3190",2,TRUE,"dtree",10,1000,0,0,25,0,0
"3191",2,FALSE,"dtree",100,1000,0,0,25,0,0
"3192",2,TRUE,"dtree",100,1000,0,0,25,0,0
"3193",2,FALSE,"dirichlet",0.100000001490116,1000,0,0,25,0,0
"3194",2,TRUE,"dirichlet",0.100000001490116,1000,0,0,25,0,0
"3195",2,FALSE,"dirichlet",1,1000,0,0,25,0,0
"3196",2,TRUE,"dirichlet",1,1000,0,0,25,0,0
"3197",2,FALSE,"dirichlet",10,1000,2,1,13,6,3
"3198",2,TRUE,"dirichlet",10,1000,0,0,25,0,0
"3199",2,FALSE,"dirichlet",100,1000,6,3,7,4,5
"3200",2,TRUE,"dirichlet",100,1000,0,0,25,0,0
